0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
,0.2926651646824761,,2.433506537861808,0.8648498801358986,,2.1144338662155664,,9.99331865696126,0.30207252749976987,0.0,0.0,,,0.0,1.0,,1.0,,1.0,,2.0,2.0,3.0,,,,1.0,3.0,3.0
0.6922970204705723,,,1.4174545034467032,2.38455691497019,9.759717242343621,1.2700802753988545,,,0.06312838967521109,,0.0,0.0,0.0,,,1.0,1.0,1.0,,,0.0,4.0,,3.0,,3.0,2.0,3.0,
,1.5595561003791236,0.03717295525756638,2.2162085862215877,4.008132979806266,2.015143063308556,,5.083473714892854,,,0.0,0.0,,,0.0,,1.0,0.0,1.0,,,1.0,1.0,,2.0,,2.0,2.0,,4.0
0.5282657653253419,3.7916437457187344,,,3.9981267668304783,,5.800492035494092,3.3827436498212906,,3.1837795402568734,,,1.0,,1.0,,0.0,0.0,1.0,1.0,,2.0,2.0,1.0,2.0,,,2.0,,2.0
,1.286892048001087,,2.6238010640249985,0.6723759264230791,4.1633516958202925,4.2520126732975445,,,2.046118306798008,1.0,,1.0,0.0,1.0,1.0,1.0,,,,1.0,,3.0,3.0,3.0,,,1.0,2.0,
,2.6798064252615856,,,1.4371767333869687,3.5001133343158086,,0.5979070959861644,1.524160382427627,2.613567556871445,1.0,,,,1.0,0.0,,0.0,1.0,1.0,2.0,1.0,,,,1.0,,1.0,2.0,3.0
0.25506687510803905,2.8791558969487343,,,0.7865895991456006,3.0991028502627325,,7.1893006020103405,16.762466569312387,,1.0,1.0,,0.0,,,0.0,1.0,1.0,,,1.0,1.0,,,2.0,3.0,2.0,,3.0
0.7347277549519553,6.771799304733845,0.7657540508695584,2.3050782248225015,,6.504586554484762,,,,2.955239840200659,1.0,0.0,,,,0.0,0.0,1.0,0.0,,,1.0,1.0,,2.0,3.0,,,1.0,3.0
,,1.2098919374823365,,0.6678011377061129,7.3461843711423995,,1.4310364880574906,0.10303059884685523,3.2542530954644153,0.0,0.0,0.0,,,1.0,0.0,,0.0,,3.0,,1.0,,,2.0,0.0,4.0,,3.0
16.087556747497885,,0.19678703804688535,0.15264595362987843,,3.9729407558096272,,1.7133892522155494,0.5181162812685166,,,0.0,0.0,1.0,0.0,1.0,,0.0,,,,2.0,,2.0,1.0,,2.0,,3.0,2.0
0.34848828200508686,5.0231365610896,3.3073163954021796,,,,,6.232702475402577,1.561368011714182,8.013021993302765,,,1.0,1.0,1.0,,1.0,0.0,,0.0,3.0,2.0,3.0,,3.0,,2.0,,2.0,
,2.0255443667387887,2.575170950390783,,3.9597997440365402,,1.2763933235735427,,6.051784465133581,1.3119961922969592,,1.0,0.0,1.0,,1.0,,1.0,1.0,,3.0,3.0,2.0,,,,2.0,2.0,1.0,
,,0.9974868734164816,5.905962901161874,3.117922076465459,,6.594127117960825,2.9489932439253694,,0.21444438001835237,1.0,,0.0,0.0,,,0.0,0.0,,1.0,2.0,,,3.0,,1.0,2.0,,2.0,2.0
0.055467276523081095,0.570778204134715,3.033685041969143,,0.18148096312082185,,5.7185438976383045,,,1.4207114933856242,0.0,0.0,0.0,0.0,,,,1.0,0.0,,2.0,3.0,2.0,,,1.0,,1.0,1.0,
