0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
0.6599542410499216,0.8498754433892066,3.6407008178573452,4.422108229930981,10.54738264051694,2.835950386451367,0.6550133987392215,4.056303164073233,2.4066585347020624,4.302707305417339,1.4640414212691355,4.929073377759888,0.47688068816795415,1.8416856767221343,1.7645124740423488,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0
2.681455915500654,5.166748887363698,0.7773926893862109,0.8551847106916127,1.3362784224667676,7.669618785478762,1.367096087339151,0.6183202203726376,1.2813813381931038,0.20865816812041116,4.266812571741423,0.2746972395776345,0.7103759005877643,2.8591905702265343,5.680390792657394,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,4.0,0.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0
1.627848240947464,1.1039108667224886,2.5028923277318746,10.331138806880688,2.669962915294196,2.365017249290808,3.2393743858933757,0.623348211034685,0.595760784321603,1.0920151098116515,4.105330553025076,1.042697676241691,1.607073869340434,0.2920227388059553,3.2431006721387585,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0
2.9310530891371225,1.2239862981737273,0.5199016033853666,2.5020188191745243,4.913342298846737,3.5358439904664607,0.2294278305763258,1.2940828774860254,3.6954543923908423,1.6114761055057478,1.6686262032152597,1.282653023876639,0.7215654846552159,1.490042871684131,3.6561427650147467,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0
0.17142489565052582,4.943143914810358,0.39157724993952203,6.550105947691247,2.50809687839154,12.854244104868148,1.018613566334047,0.799319508175443,4.678021342147496,4.39129964233025,0.1808239506926891,4.618210004223143,1.0072897052763956,0.9022016751816142,0.7890238518587495,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0
0.12722171677456912,8.869072184476643,3.942986581598562,0.7973056162179404,0.9867870903187712,18.609487232550492,0.10482452291890021,7.038331749650823,7.116052247407712,0.4075852164650504,1.16804854010051,0.5279799280974902,0.006228091776653737,6.435142401561572,1.787652056482698,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0
7.630701124875236,0.015170282317505068,0.5901185078515921,0.2808893162252939,1.5169534537609464,4.542168443076331,1.6447264881076347,4.088188700466576,7.2912078614391405,0.36070495953395243,1.5420315028697993,8.935288388380757,2.5842648550010137,1.1791825413670354,2.330261094259237,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0
3.5190103426867,1.4699507701471102,0.901934723349055,2.5455705198518723,2.6697184024550134,0.0441800389805687,5.226741528696001,0.29361811822730927,0.012443875404269306,5.342319343720659,3.400826516028242,0.7795449491889157,16.247006621200807,2.7663292353198337,15.640452888297535,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0
11.033010782547152,2.1121984035856953,0.2658058878481262,5.121632788975726,2.6329029673099256,0.22185285560436843,4.401733174394379,0.22484700852936174,8.189111204066021,4.314356326584347,1.0340448941270943,5.64437366775795,6.007853341090883,0.7120717814091406,0.9691183701055752,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0
0.88266659425923,6.5593795700828785,0.28230870198175917,11.495060926173181,2.4208156139038266,3.2182779459038624,2.259518658515886,1.8039064288810054,2.9676406588633726,6.361484657810658,2.254602640113453,13.969433259622555,4.259267175554232,1.100735653511998,1.2492014236148754,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0
