0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
0.9383872932599315,10.669302370040015,,0.7362883113609776,,0.726845806287524,,,,5.201127190112622,1.8196576295850455,4.0854815525947,1.312328425054916,0.5267888161184331,,1.0,1.0,,0.0,,0.0,,1.0,1.0,,,1.0,,0.0,1.0,2.0,,2.0,,2.0,2.0,2.0,,3.0,,,1.0,2.0,3.0,
0.2588789425343756,,5.6593259683670825,,0.72795699558649,,6.531062606506259,,,2.6706072429230847,,4.05565120381122,3.6862687406848176,0.8062349374846858,0.38882589363880615,1.0,1.0,0.0,,,,1.0,0.0,,1.0,1.0,0.0,0.0,,,2.0,,2.0,,3.0,0.0,1.0,2.0,,,1.0,0.0,,,3.0
,,2.8695855306170444,4.006937211981286,2.4135300104038118,2.714296976269392,,,3.285500913872091,,,1.5265893723960207,2.8044112866637314,2.6406969636277164,10.249008171333847,,0.0,,,0.0,,0.0,0.0,,0.0,1.0,0.0,1.0,,1.0,3.0,,2.0,3.0,2.0,,3.0,,,,,3.0,2.0,2.0,2.0
2.9394484522460735,2.3707672848242645,0.94509150278383,0.9480906280227528,,1.6829035953196785,,,,1.1933622311052896,,2.251842485415869,1.5958151904888278,12.772013700246436,,0.0,,,,1.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,2.0,3.0,
0.3741814291184912,2.610918289546623,,1.0926573404361761,2.2039497309972984,,1.2475883382210504,3.728215238808864,,,,3.719139435611213,1.252794528115207,,4.037044331830063,0.0,,1.0,,0.0,1.0,,1.0,0.0,,0.0,1.0,,,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,2.0,1.0,2.0
2.646328063248886,,3.2642896121475857,0.19710414396227402,,,0.08910745468889124,2.820264556021387,0.11931546403027474,2.3159225090359397,,,0.2193675162045464,4.4056681620709135,,,1.0,,1.0,1.0,1.0,,0.0,,0.0,0.0,1.0,,,1.0,,2.0,,3.0,,,1.0,3.0,,1.0,1.0,,2.0,2.0,2.0
2.451396453525878,,1.719256894172884,0.49952276452230665,,0.590710935328864,2.2805414124073704,,0.9224289572841806,0.689901486222193,2.216830430678823,,,4.904660366658539,,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,1.0,1.0,1.0,2.0,,1.0,,2.0,,2.0,,3.0,,3.0,2.0,2.0,2.0,
5.078186828418954,,,2.1922161750625895,7.507126328209212,1.0214635153873075,,0.9087059665170549,9.700691074606842,1.21075895408483,,6.106229986978775,6.490915961435459,,,1.0,,0.0,0.0,1.0,,0.0,,,1.0,,1.0,1.0,0.0,,1.0,,,2.0,,2.0,2.0,2.0,1.0,,,2.0,,3.0,3.0
0.25281986359809544,3.2872291248093415,0.48801424419352935,0.49596455910886367,1.6468139656737488,2.3890148304350856,0.5605227794617248,,1.966716956057676,,,,,,0.16287900313611703,,0.0,,0.0,1.0,1.0,1.0,,1.0,1.0,,1.0,0.0,,,2.0,2.0,1.0,2.0,,3.0,2.0,,,2.0,,,2.0,2.0,
,,,0.2735269592115965,,0.9390005868342077,0.2196667503864304,1.3511614091366118,,2.0448856433566536,1.9054955722773614,2.1179163006026593,2.943319449564232,,4.210631148098746,,0.0,1.0,0.0,1.0,1.0,0.0,,,0.0,,1.0,,,0.0,,1.0,2.0,2.0,2.0,,,,2.0,1.0,2.0,,,1.0,2.0
