0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
3.6986028785656435,0.19219175176402914,,,,2.992709647678891,,1.1888955551743143,5.699176023473406,0.10635733847974838,,0.0,,0.0,1.0,,,0.0,0.0,1.0,,2.0,2.0,,,2.0,2.0,2.0,,3.0
3.237600079149905,,6.341940248333275,0.24589813711503755,5.282011440293391,,0.06693805077824412,,1.2431414889153225,,1.0,0.0,,,0.0,,0.0,,0.0,0.0,,,2.0,2.0,3.0,2.0,2.0,,,1.0
,,1.408122334295876,,1.8397497061477281,3.002663593356591,6.528241674578608,2.5386910037460435,,0.6967315033623295,0.0,1.0,1.0,1.0,,1.0,1.0,,,,,0.0,,3.0,3.0,3.0,2.0,,,1.0
0.8929601815426831,0.9751653055692064,,0.7347766733131915,2.925041246908956,2.930539332933975,2.1308928157431155,,,,0.0,,0.0,,,1.0,1.0,1.0,0.0,,,3.0,3.0,,2.0,1.0,2.0,2.0,,
,5.102482840988163,0.571994430434869,,8.341409165610692,,3.598439795028528,5.920155353734042,,4.412564070326642,,,0.0,,,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,,,2.0,3.0,,
,1.8574604455908008,,15.198233781321285,,2.2195606451470358,2.0741085763403984,7.251686949434053,,3.7266949232886812,1.0,0.0,0.0,,,,,1.0,0.0,0.0,,2.0,3.0,,3.0,2.0,,3.0,1.0,
2.226964246542611,,1.0906278238543026,2.070111472924117,0.8692580961320222,6.135630119714834,,,,1.7396107357112363,1.0,0.0,,1.0,,0.0,1.0,,,0.0,,1.0,,2.0,2.0,2.0,,1.0,,3.0
0.4891463561308296,10.45717654391656,,1.436160958305111,0.8379533653750588,2.7479950416024,,,3.038486124017243,,,0.0,,,1.0,0.0,0.0,1.0,,0.0,2.0,2.0,,,2.0,2.0,,,2.0,2.0
,,0.8171855903483323,2.948896065423853,1.2327747658059403,4.782653275251075,,1.679938341634517,5.203864164540968,,,1.0,,0.0,1.0,1.0,1.0,,1.0,,,,2.0,2.0,2.0,3.0,1.0,,,2.0
0.341375215163871,1.5306528936259745,,0.4296099888909263,0.3166913150304672,,,0.05426855420478399,,5.863901380582751,1.0,0.0,0.0,1.0,1.0,,,,,1.0,2.0,,2.0,2.0,1.0,,,2.0,,2.0
1.6966864895309575,,3.6836608066200256,2.0355443024543804,1.4542169602650596,,0.45763966458123856,3.555482391547249,,,0.0,,0.0,1.0,,0.0,1.0,1.0,,,,3.0,,3.0,2.0,,2.0,2.0,3.0,
12.854402603237702,,8.937712430233372,0.08953779998525845,,1.039192408600662,,,3.5816858853850926,1.208104627431388,,0.0,1.0,,1.0,0.0,1.0,,1.0,,3.0,2.0,2.0,2.0,,,2.0,,2.0,
10.563558972952906,1.6661749169886257,2.349239951676576,1.1847493296112708,,0.6026300801825407,,,1.6492187968236247,,0.0,0.0,,0.0,,,,0.0,0.0,1.0,2.0,2.0,,3.0,,1.0,2.0,,,2.0
0.30415653158223416,,5.2946597370099155,,6.289610459397423,,1.4013329841472792,6.952323143011687,,0.882105604145035,,0.0,,1.0,0.0,1.0,0.0,,,1.0,3.0,,2.0,2.0,2.0,,3.0,2.0,,
1.7739433372022353,7.09113493572108,,4.303038636292799,1.1831382183966417,,,,3.258819026260044,1.1492989847865087,,1.0,0.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,,2.0,2.0,,2.0,,,2.0
,,3.1239582259013545,,,0.502225743453684,10.293523337338124,0.11304148761618533,8.385792959862348,5.821377186549913,1.0,1.0,1.0,,,1.0,,0.0,1.0,,1.0,,2.0,,,3.0,,2.0,2.0,2.0
0.3932151788219138,,3.601649314147978,3.337732595503336,3.3899163526142972,1.953262140104807,,2.8770795104243243,,,,0.0,,1.0,,0.0,1.0,0.0,0.0,,2.0,,,3.0,2.0,,2.0,,2.0,3.0
1.7668368466725364,,,,0.7925254466714649,0.3303907422914313,4.376056368659353,0.12492822205317383,2.7715655766828395,,,0.0,,,1.0,1.0,0.0,1.0,,0.0,1.0,,1.0,,2.0,3.0,,3.0,,2.0
2.086996979676093,,2.481678310521244,0.7820245075377419,2.9473679798830936,1.4970176386494507,,3.297143189077519,,,1.0,1.0,,1.0,,0.0,0.0,0.0,,,2.0,,,2.0,,2.0,2.0,,1.0,1.0
2.6358953456187715,,0.48683428027319453,1.7023483072803707,,,0.20291674796875972,,1.5229722534123007,1.5256650553403364,0.0,1.0,,,,1.0,,0.0,0.0,0.0,,1.0,3.0,,,1.0,2.0,2.0,,2.0
3.3430583695712186,2.502646750730949,17.268407346548052,,,10.744285205229763,2.257637755517873,2.6320025205144035,,,1.0,0.0,,,,1.0,0.0,1.0,,0.0,,,2.0,2.0,3.0,2.0,2.0,,3.0,
1.753924675179015,,1.823490740267397,1.4462373663335248,,3.2087802637401754,6.143054174412228,0.1391514322045802,,,,0.0,0.0,,1.0,0.0,,0.0,1.0,,2.0,2.0,1.0,,,3.0,2.0,,,3.0
,12.002942730986625,0.27971756087138644,1.658095336747809,,3.844730096459007,3.951629449488094,,,1.3653989138663563,0.0,,,0.0,1.0,1.0,,,1.0,0.0,,2.0,1.0,,2.0,,1.0,3.0,,2.0
8.543301948502439,4.3361241005933895,1.2723741686751397,,,0.9586984089082617,,,7.534512477788079,1.4901371643452261,,,,1.0,1.0,1.0,,1.0,1.0,0.0,,2.0,,1.0,2.0,,1.0,2.0,,2.0
,3.4172388589405673,,,0.9241450356853029,0.6796560696716665,,1.9001937162114377,0.09748592639654784,3.100854628360356,1.0,,,1.0,1.0,0.0,,,1.0,0.0,,1.0,3.0,,,2.0,,1.0,4.0,1.0
,0.12340747899727167,6.781481266999931,3.7133479596585497,4.972663622653051,,,,4.340484910755608,1.538282246131334,,0.0,0.0,1.0,1.0,,,1.0,,1.0,,3.0,,3.0,2.0,1.0,3.0,2.0,,
,4.660455197984107,3.1655445685348456,1.5418427147158633,,,,0.5899759698207683,8.007897252945867,1.0383567837096934,0.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,2.0,,2.0,,,1.0,2.0,,2.0
,1.7997128329455783,,1.3579416372539366,,5.186020018195203,0.6501060348984773,2.4278198195510017,0.3443003233346198,,0.0,,,1.0,,,0.0,1.0,1.0,1.0,2.0,,3.0,,,2.0,2.0,2.0,,2.0
4.89500679664547,0.926316345161741,,,9.268446913568372,0.9413370393190259,,0.5702953910040118,7.4018063337356015,,1.0,,0.0,,0.0,,0.0,1.0,0.0,,,3.0,3.0,3.0,,,3.0,2.0,1.0,
1.5770312673297213,,3.7849167289733887,,0.5561526404946775,2.369377298667213,0.39228196039360275,,5.686587727626939,,,,0.0,1.0,1.0,,0.0,1.0,,1.0,1.0,,2.0,,3.0,2.0,,,3.0,1.0
2.0917508942774132,5.005163249022444,5.193320021733751,2.222224449041179,0.7312481712225468,,,,2.0670381957065773,,0.0,,1.0,1.0,,1.0,0.0,,0.0,,2.0,2.0,2.0,2.0,,,3.0,,3.0,
3.5168988767864278,1.62997239940114,,,0.43519289388162247,0.11526907300456551,1.3948186385680041,,2.883398350709423,,,,0.0,1.0,1.0,,0.0,1.0,,0.0,2.0,2.0,2.0,2.0,,,,3.0,2.0,
1.8108263331547885,0.7701969331168448,,2.1276684715053977,4.708066381627582,,,0.3779374952249844,1.466522188990309,,1.0,0.0,0.0,,0.0,,1.0,,0.0,,2.0,2.0,3.0,2.0,2.0,,,,1.0,
,,0.18789463652896427,4.763064652631938,,2.212046868349743,3.5367544038838625,3.190652942006685,3.6051458685557356,,,1.0,,1.0,,1.0,1.0,0.0,,0.0,1.0,1.0,3.0,3.0,,,,2.0,,2.0
,,2.316899236464339,,0.44710234525581877,2.4363697538789655,,1.980891830232753,4.796530766747754,8.777820847754967,,1.0,1.0,1.0,1.0,1.0,,,,0.0,2.0,1.0,,2.0,2.0,,2.0,,,2.0
,5.142203773626941,2.268570317969991,,1.1272658279085384,,,0.2397663255013534,2.1916390250849895,0.7610961532760341,0.0,,,1.0,,1.0,1.0,1.0,,0.0,,2.0,2.0,,2.0,,,2.0,2.0,1.0
