0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
,2.412906275715496,,,,1.0,,1.0,,,,2.0,2.0,,3.0
2.1671745911273024,1.4768440031168442,0.6626764229263078,8.558887180350816,1.6898274357606962,1.0,1.0,0.0,1.0,0.0,2.0,1.0,,3.0,3.0
6.257823083970219,7.659366475900443,1.092961522860529,,,1.0,1.0,0.0,1.0,1.0,2.0,,,3.0,4.0
,5.786740311729943,0.3748734287396018,3.7091518692201895,,1.0,1.0,1.0,,,,3.0,,,
,0.0132639197701587,2.0388788298256637,,0.16682480804114688,,,,1.0,,3.0,,,,
1.6627814163725998,1.1563008631274063,0.8902390781495139,2.377348087956799,1.3846498742347388,0.0,,,0.0,,,2.0,3.0,,
,,,2.521862898813735,0.7438376373405865,,1.0,,0.0,0.0,,,2.0,,
,3.5570215442462025,1.689323815371975,,3.6348104249302295,,1.0,,0.0,1.0,2.0,,,,3.0
,4.778799983928446,0.5696461193020613,3.072318202850302,,1.0,1.0,0.0,1.0,1.0,,,1.0,2.0,4.0
3.0635676686526185,3.1374227174599545,3.0162328181243683,8.46250566718928,12.199406805436894,,0.0,1.0,1.0,1.0,,,1.0,,2.0
2.202296020377533,1.1230914020397376,1.1477339396585653,4.491686851501537,1.4752223211196536,,1.0,,0.0,,3.0,1.0,1.0,,
6.420514409441783,2.3821815305904024,,,,1.0,0.0,,,,1.0,,3.0,,
1.4750228767670905,,1.8312189911102879,,3.2493141138697466,,1.0,,0.0,1.0,2.0,2.0,3.0,2.0,3.0
,1.6706685993847943,1.0308060816345361,,,1.0,,,1.0,,1.0,,,,2.0
1.888060427162934,,4.973900244087885,1.4279591129189417,,,1.0,1.0,,,,,,,2.0
,8.72875645314973,,3.057470209086184,7.658457151638181,,1.0,0.0,,1.0,2.0,,,,
,,9.329999286434157,,8.708570155196572,1.0,0.0,,,1.0,1.0,,,,
9.851915463735283,15.520367953148483,,,14.590643144458774,1.0,1.0,1.0,1.0,1.0,,2.0,2.0,,3.0
,,2.8021688613998017,,,0.0,0.0,0.0,,0.0,,2.0,,,
1.7660418470892931,,,5.900363488888486,1.969743798383519,1.0,,0.0,1.0,,,,2.0,3.0,2.0
6.419912572850016,2.4089584789948018,,2.5414068943113923,,0.0,1.0,1.0,,1.0,,2.0,,,3.0
,4.740664375063113,7.111322112079419,5.370605700107163,4.105552824732198,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,
,,1.7486677694883714,9.572955741344327,4.138413785295834,,,,,,,3.0,2.0,,
4.217152318688251,1.5614629602428103,0.9800873640922259,1.013964185119986,8.140612969058491,0.0,1.0,0.0,,1.0,,3.0,,,3.0
,1.224361070929124,0.869571360286184,,,1.0,0.0,,1.0,,1.0,,,,3.0
,2.7515130441858946,1.7270938736723473,2.6300464170337077,3.8389697262160998,,0.0,,1.0,0.0,1.0,,,2.0,
0.7604431210725658,,6.31319054866154,2.17382884273276,0.11918947698331303,,1.0,,1.0,,,2.0,,2.0,2.0
,,5.589533486540064,,3.357652581955704,0.0,,0.0,1.0,1.0,1.0,,,1.0,
1.2419773920145238,,,1.240318997525344,,0.0,,,1.0,1.0,,3.0,,2.0,
5.036799683663446,,,2.001884420079455,5.115500296299263,,0.0,,1.0,0.0,,,,3.0,
9.551492239933017,6.618531063619929,2.0258352134640694,,,,1.0,0.0,0.0,1.0,,2.0,,1.0,
,0.13546963564883108,9.808710014181607,1.8103691046240962,0.26043568297034436,,,1.0,1.0,1.0,2.0,2.0,,,
1.1270149278325072,,2.3664835154946386,10.330919436225406,,0.0,1.0,,1.0,1.0,1.0,,,,3.0
,,,,2.4784185493448088,1.0,,1.0,1.0,1.0,1.0,,2.0,,2.0
,0.05988582963328315,,,7.149233416387391,,,1.0,,0.0,2.0,1.0,3.0,,
5.248567104443703,5.1522472956080385,5.619186147926334,,4.839081471193003,,1.0,1.0,1.0,1.0,,1.0,,,3.0
1.3575134975829122,,4.8295676705224375,,4.731615740404626,,,,1.0,,2.0,,3.0,,2.0
,,,1.0357198845078541,5.546145072757395,0.0,0.0,,0.0,0.0,,3.0,,,
8.911432402119061,,0.5160367353163418,6.121813572021711,3.103388306399064,,,1.0,1.0,,2.0,,,,3.0
4.445430264068403,6.7773228655051465,,,,,1.0,,0.0,1.0,3.0,,,3.0,3.0
1.111978062744782,3.3405899379958903,7.966227242963633,1.6099032290478936,8.117854565683029,,,,1.0,,,2.0,2.0,,
2.022050874583444,,1.676191863048556,,,0.0,1.0,1.0,,0.0,2.0,,3.0,,1.0
,,7.714859603336228,1.0996436173675876,3.5703412887936246,0.0,,,0.0,0.0,,,,,
,0.24616842606104292,2.556152857213064,,,0.0,1.0,1.0,1.0,,4.0,1.0,,3.0,
4.809202275635837,4.9875345495107055,,,3.4548538992138327,,1.0,1.0,0.0,1.0,,3.0,3.0,,1.0
,4.5048213473270105,,0.8900056492775896,7.118779997744529,,,,0.0,1.0,,3.0,,2.0,
9.24895348180631,5.607594459904718,5.10184142061938,,5.460685144950686,1.0,,1.0,1.0,1.0,3.0,,2.0,,
,,,0.9083014502643147,2.1814612475391355,,,1.0,1.0,1.0,3.0,,3.0,,
10.292874653349237,10.496285765777477,0.12588524067634924,,2.4460553079683818,,1.0,0.0,,1.0,,,,3.0,2.0
8.102563403777873,2.469692667288249,2.7953509429638856,,,0.0,,,,,2.0,1.0,2.0,2.0,2.0
9.066037014644536,4.9632516627175685,,,,1.0,0.0,,1.0,1.0,,,2.0,,4.0
0.3328926495350497,0.0019088421907383596,2.391162658571122,,2.8432889791475837,,,0.0,,0.0,2.0,2.0,,1.0,2.0
3.0124232613505724,,,,0.9464379962602568,1.0,,1.0,,,2.0,,,,2.0
6.617139274507607,,,,,1.0,,0.0,0.0,0.0,3.0,1.0,,3.0,3.0
3.799557122730161,0.2904714129921123,,,,,,0.0,,,3.0,1.0,,3.0,
,,14.083595271472134,5.32259004742777,2.2685278854966064,,1.0,0.0,1.0,,,2.0,,,3.0
,2.3813444161362067,,,2.8670983467936706,0.0,0.0,1.0,1.0,,2.0,,1.0,,
,1.2035167870446688,1.5182971023519136,1.3436113675874228,1.0138693183425895,0.0,1.0,,,,2.0,,,,
,,3.3430141129147284,2.8374833998697078,,0.0,0.0,1.0,1.0,1.0,,2.0,,2.0,
4.786277400489233,,4.710603716853411,,6.544206094552004,,1.0,1.0,,,3.0,2.0,2.0,1.0,3.0
16.2776438813175,6.062625583773716,,1.7205160264466763,20.15024993972307,,1.0,,0.0,1.0,4.0,,,3.0,3.0
,,,0.07247175842186504,3.116874844642467,0.0,,1.0,1.0,0.0,3.0,,,,
4.619118052968743,,2.876390209769853,1.4269774424531363,0.14737545174974967,0.0,1.0,,1.0,,2.0,1.0,,,2.0
8.701515206241616,4.179930698832633,2.4283570700071495,,2.2769153767161203,1.0,1.0,1.0,1.0,,3.0,1.0,3.0,,3.0
,,,,,0.0,1.0,1.0,,,2.0,3.0,,,2.0
0.39347646076163845,,1.4151282183469829,,2.4105201578441813,1.0,1.0,1.0,0.0,,2.0,,3.0,3.0,
,,,,1.1467474585024278,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,,2.0
6.849912313644247,,4.59876034185454,2.4720439417906626,,0.0,,1.0,,0.0,2.0,,,,1.0
1.7688546515925612,0.9127247460472234,6.093584522976984,3.7720570042823027,,1.0,1.0,,,0.0,,2.0,,,
,1.1138555409936686,,5.018155500543081,3.011249265656736,,0.0,,1.0,1.0,1.0,,,,
,2.5780855469905757,4.425154388580508,,,,,,,,1.0,2.0,3.0,,2.0
2.524257261821351,,,6.560826871967629,,,0.0,,,,,2.0,2.0,3.0,2.0
8.176691533611988,7.481283626416225,2.5391976681342676,,2.7703043001669263,1.0,1.0,1.0,1.0,1.0,2.0,,,,3.0
,,,4.993089399340053,,0.0,0.0,0.0,,1.0,1.0,,,3.0,
,,0.5597513995358147,2.6695202875913,4.170284307764691,0.0,0.0,,1.0,,,,2.0,,2.0
0.17392884230699665,0.2753042601759432,10.022171494016526,,1.5803828877002122,1.0,,1.0,1.0,1.0,1.0,,,1.0,2.0
4.794382039678625,2.452706942141176,,1.506408171450447,6.0867341838044675,,,0.0,1.0,1.0,,,,,3.0
