0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
,3.5964314159953332,2.9204220523935027,,,,0.9580842823863155,0.9075083769559749,,1.377114036713312,2.5605205713654864,,0.6024122725533486,3.2681109270277133,3.4255659617479663,1.0,,,0.0,,0.0,,1.0,,1.0,,1.0,1.0,1.0,0.0,,,2.0,2.0,2.0,2.0,2.0,,3.0,,,4.0,2.0,2.0,
4.352218225409861,1.5246735632537298,0.4884895503363056,2.1111270843364047,,,,2.446010423318942,0.43115965187246763,1.316474016156767,,1.34637769226107,,,1.4255124428537314,1.0,,1.0,0.0,,,,0.0,,0.0,0.0,1.0,1.0,,1.0,2.0,1.0,,3.0,,2.0,,,,,2.0,3.0,1.0,2.0,2.0
,2.2721233065730346,0.9411719233351108,,,5.743469141133956,2.508731795070824,3.5583405062325255,,2.183874550186415,,,2.928718009317537,2.1436482131043575,0.5162771533445021,1.0,1.0,,0.0,,0.0,,,1.0,0.0,,0.0,0.0,,0.0,,3.0,1.0,2.0,,,2.0,,2.0,2.0,2.0,2.0,,2.0,
,,1.9659056799617054,8.057937337194693,3.693690258647691,,,2.6335398503564407,,,1.1280666502824372,3.426636934904298,0.3094739795899559,4.273766035753825,2.1744319260208522,1.0,1.0,0.0,,1.0,0.0,,1.0,0.0,,,,,1.0,1.0,2.0,3.0,1.0,,1.0,,2.0,2.0,,,2.0,,,2.0,3.0
1.391681096253602,,4.921641151331473,2.7299240631291117,1.78492528062797,,1.03363284835653,7.3131288463322885,,2.367428718789154,,,0.21782230626905763,2.962722780128881,,0.0,,,1.0,,,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,,,,2.0,2.0,,1.0,,1.0,3.0,2.0,1.0,2.0,2.0,,
2.4342442263199415,0.927184641079097,,,,1.2230269645244543,1.4579200446355176,4.428101968009232,0.2903548907381937,0.6741104864876413,0.30352984778386116,,,,11.33365985598666,,0.0,1.0,0.0,0.0,,0.0,,1.0,1.0,1.0,,,1.0,,,,,,2.0,,2.0,2.0,2.0,1.0,2.0,1.0,,2.0,2.0
0.4257141390507462,,0.43743396111378463,,,1.7033797064408231,2.514482141421851,0.7476537814577267,1.7634124301914262,,2.7984727379811054,4.756461743171629,,,0.6042047261632112,,,0.0,,1.0,1.0,1.0,,0.0,,0.0,0.0,1.0,,1.0,,,2.0,2.0,,1.0,,2.0,,3.0,3.0,3.0,2.0,,3.0
,,,,0.18107924557421337,6.946184868220335,2.946733396357092,0.24311483299490166,7.587600596290341,0.8312304063455662,,,0.8102457596627501,7.823586530545554,0.9437054992922769,1.0,0.0,1.0,1.0,,1.0,,,,1.0,1.0,0.0,,0.0,,,1.0,3.0,,2.0,1.0,2.0,,,0.0,,2.0,,1.0,1.0
6.575141841663062,1.147569074255539,5.056254396058508,,9.705828533737245,1.2715791688184366,1.3151824988546592,,,,4.365012212632768,0.5570782034222788,3.6975095248380985,,,1.0,1.0,,,,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,,2.0,,2.0,1.0,1.0,,,2.0,2.0,2.0,,,1.0
,4.794280501379067,,2.0144436495457874,2.2814657461745753,3.7725877970988746,0.40617459609060114,0.7783621438271354,,1.3577761644885253,,,1.3804021635774169,6.4956627525962904,,0.0,,0.0,,1.0,,,,0.0,1.0,0.0,1.0,,1.0,1.0,,2.0,,2.0,1.0,2.0,,2.0,3.0,2.0,2.0,,3.0,,
10.889768750734865,,,3.804856261910693,3.2403875896462564,10.340562918261773,,0.8640186166419361,,4.508637167692925,1.0025409844813356,0.16452915284057862,,,0.6402006836138412,0.0,,1.0,,0.0,,1.0,,,1.0,,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,3.0,,,2.0,2.0,,,,2.0,2.0
2.947257664054373,,,0.8970402718773034,,2.209187902408883,4.686721980198568,0.1992297084439254,3.4802831840258692,,,1.0828202125674613,,11.346959034642733,7.5718178238145715,1.0,,,0.0,,0.0,,,0.0,1.0,0.0,0.0,,1.0,1.0,,2.0,2.0,,,1.0,3.0,2.0,3.0,,,2.0,,2.0,2.0
0.07779262853391193,2.1407963655125175,1.6024040820511103,,,,3.106924957305008,,0.23629913625374444,,1.5782021727144524,0.2654312423696445,1.5130550545848558,,3.114516251477915,0.0,0.0,1.0,,0.0,1.0,0.0,,1.0,,0.0,,1.0,,,1.0,,,3.0,2.0,,2.0,1.0,,1.0,2.0,,2.0,3.0,
3.219164733900099,1.2456635039944353,,5.145541917936537,3.632572671763867,,2.4008951473217173,0.8649305790263514,2.6007859358005674,,8.162849088838785,,,,2.2687689382842158,,,0.0,,1.0,,1.0,0.0,,,1.0,0.0,0.0,0.0,1.0,2.0,,2.0,,1.0,1.0,,3.0,1.0,,3.0,1.0,,2.0,
,1.9171460830613904,0.4193386818885646,1.149212758819134,,,4.440439888497075,,,0.4972671167433418,0.6952397208067682,0.8775589433614386,,7.855548619480851,0.8014974686793954,,1.0,,1.0,0.0,0.0,1.0,,,1.0,,,0.0,0.0,1.0,2.0,2.0,2.0,,2.0,,2.0,1.0,,,,3.0,2.0,,2.0
0.6623579194702555,,1.6699435408997547,0.05577305134944133,,3.896945955528861,,6.427511459219415,,4.710949778451788,1.6222485422712363,3.253238382502731,,,2.086584289276246,0.0,,,1.0,,,1.0,,,1.0,1.0,1.0,0.0,1.0,0.0,,,,0.0,2.0,1.0,2.0,,1.0,2.0,1.0,2.0,,,0.0
1.24233267521246,13.257036025905748,5.321079296213238,,2.427584214753418,,0.61382427527178,8.51880079795798,,5.975510241354461,,,0.6276466183673027,,2.0184524544775133,,,1.0,,0.0,1.0,1.0,,1.0,,,0.0,0.0,1.0,0.0,2.0,,2.0,3.0,2.0,2.0,,2.0,,2.0,,2.0,2.0,,
0.3723456132052857,,,,2.7813587297872457,,1.4543439326860623,0.05734025248614508,2.784755887330773,1.1590180032979371,,,4.4380590257821515,0.7565177543135143,1.0494785876712092,,,,1.0,0.0,0.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,3.0,2.0,,,,,,2.0,1.0,3.0,3.0,,2.0,2.0,2.0
0.9180369519358736,1.2334572266647086,,,,1.3435393873068355,6.295360952910988,4.547093957487195,1.1036086954841815,2.672068827883389,,6.641436553246861,,1.2076132691002024,,1.0,,,0.0,,0.0,1.0,0.0,1.0,,0.0,,1.0,,1.0,1.0,2.0,,,3.0,1.0,,3.0,2.0,2.0,,,3.0,,2.0
,3.7404513953589245,,1.22351685952948,0.22423788680649454,2.5660606464830775,1.5976268696939635,11.906361020334035,,,1.5309572626848,,1.1069408571489379,,3.758020831911323,,1.0,0.0,1.0,,1.0,,,,1.0,,1.0,1.0,0.0,1.0,2.0,,2.0,2.0,,1.0,2.0,,1.0,2.0,,,2.0,,2.0
