0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
5.081022758771163,0.8974597479301758,17.341774788342917,7.263976994165671,,,2.948876484030454,1.3487823731552642,,12.114329565820134,3.2290054952526384,,,,1.4353853583321947,0.0,0.0,1.0,,1.0,1.0,0.0,1.0,1.0,,,,1.0,,,,,1.0,2.0,,1.0,,,,2.0,1.0,1.0,1.0,2.0,2.0
1.8152970433661422,,,1.6248527062806715,2.9420664067793814,1.7320159357581029,2.1970542591758253,,0.37665432716435954,0.9697538682151106,,2.8798384799584595,,,2.5113108410082905,1.0,,,0.0,,,1.0,1.0,0.0,0.0,,0.0,0.0,,0.0,2.0,1.0,1.0,,2.0,,1.0,2.0,1.0,,,,,2.0,2.0
,,,1.2570613006845806,3.9143795801778127,1.6694733460269142,8.82790444424975,,4.121483646833933,1.1246313050212597,11.448545081484488,,,3.654758339448664,1.2513753778022902,0.0,0.0,,0.0,,0.0,,,1.0,0.0,,,1.0,1.0,0.0,2.0,2.0,3.0,,2.0,,,,,2.0,2.0,1.0,2.0,2.0,
6.65805810770286,1.157380925247768,,4.585048757709525,4.981615800850817,,,,1.2319810722388975,,3.653042787172489,,0.787641335109927,2.98786801596843,9.868950570857518,1.0,,,1.0,,1.0,,1.0,0.0,,1.0,1.0,,1.0,1.0,,1.0,,3.0,3.0,3.0,,,2.0,,2.0,1.0,,2.0,2.0
8.638271248852659,5.2818248845680085,0.3623500278648156,1.3735164904747732,,,,4.23281942476552,,1.401352426086817,,,4.682919699411975,0.1931713435324819,1.9999103510785048,1.0,1.0,,,1.0,,,,0.0,0.0,0.0,1.0,1.0,,1.0,,2.0,,,2.0,1.0,2.0,4.0,2.0,,2.0,2.0,,2.0,
3.3402017274461198,0.3752517340060546,,0.8370437409910486,3.178426391944985,,,,0.8322879961730993,3.3219253771979456,2.6877273480166934,,3.104985447607748,4.4349037157265165,,,0.0,1.0,1.0,1.0,,,,0.0,1.0,,1.0,,0.0,0.0,,2.0,2.0,,2.0,2.0,1.0,3.0,,,,,1.0,2.0,3.0
0.11174672753361926,,,1.385488390570681,,0.18294975300650784,,0.49282946414308754,5.6715016829572855,3.8731917253797112,,0.39576365350352666,3.2879060811818936,,3.622930674852233,1.0,0.0,1.0,0.0,,,0.0,0.0,1.0,,,,1.0,0.0,,1.0,,2.0,,,1.0,2.0,,,2.0,2.0,,2.0,2.0,2.0
0.6948657206061157,2.9719320751435805,,,4.9964413880202425,,1.1636828090293159,0.924980813928387,,1.2235713162657276,1.2944245005137676,2.1400398940468284,,7.923891836717148,,0.0,,,,1.0,,0.0,1.0,1.0,0.0,,,1.0,1.0,0.0,,2.0,2.0,1.0,,,1.0,2.0,,,2.0,,3.0,3.0,2.0
0.53341224204285,,,0.5128439935793582,,3.7760944871410085,2.45311514265648,,5.833892723256909,1.4918219946928823,,,4.2708291617512995,4.384738085125898,7.199288898440276,0.0,1.0,1.0,1.0,,,1.0,0.0,,,0.0,1.0,,1.0,,1.0,2.0,,,3.0,,2.0,2.0,3.0,,,,1.0,3.0,1.0
,,5.407468228324461,,,0.16116093305594753,,2.7494725847773127,4.116526562134426,3.6457166293960563,0.28830731856261604,0.4158389264257994,7.057725520230122,4.847575757631236,,,0.0,1.0,0.0,1.0,,0.0,,,0.0,,0.0,1.0,,0.0,,1.0,0.0,,2.0,,1.0,0.0,3.0,2.0,,,2.0,1.0,
3.964348860488413,,,,0.7828577409190068,15.427707651688825,,0.9397971715130441,8.492234691494641,0.5038176384405862,3.3241561965182536,3.091997631991771,,0.39556330068532275,,0.0,1.0,,0.0,1.0,0.0,,0.0,,0.0,1.0,,0.0,,,,1.0,1.0,2.0,,2.0,,2.0,2.0,2.0,3.0,,,2.0,
0.2900013599338541,2.105265562780689,1.0006964766359066,,0.4617584905026576,,3.0382508814114733,0.5171578229378924,2.74007777640761,,,0.5863780113644984,,3.1849861686423377,,0.0,0.0,1.0,1.0,,,,,1.0,0.0,0.0,1.0,,,0.0,,2.0,1.0,2.0,,2.0,3.0,,,,2.0,,2.0,3.0,1.0
,2.139498685686089,0.3017182425136979,3.40075149731187,,,1.548030892064992,0.4637228595829949,,,1.6711152874253616,2.4347051710646666,1.2267152011869769,,0.885742948316759,0.0,,0.0,,,1.0,1.0,1.0,0.0,,0.0,0.0,,,1.0,,2.0,,2.0,,,,2.0,2.0,3.0,3.0,3.0,3.0,2.0,
3.974023521062935,0.2931805002937953,,3.383863987234009,5.035687184637637,,6.587864961618623,6.572110838126083,,6.7573875816400175,,8.300120585849447,2.8339284200578927,,,0.0,,1.0,1.0,0.0,,,0.0,0.0,1.0,0.0,,,1.0,,2.0,1.0,2.0,,3.0,,1.0,3.0,,2.0,,,2.0,,3.0
3.007493962707988,0.08203849015643902,,0.04657492357285095,,0.04920833081030372,3.4893498082315726,0.5031417422484534,0.7354131022456286,,,0.7198969184288616,1.6489426614577116,,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,,1.0,,,,1.0,2.0,1.0,,,2.0,,1.0,,3.0,2.0,,,3.0,1.0
,2.5588601494447323,0.3519663865126952,,,4.945234126935047,0.6199773157878401,2.9453059189907944,3.198927789654875,0.7519828672300687,,,1.6722299424041132,,0.9310805182373466,,0.0,1.0,0.0,1.0,0.0,0.0,,1.0,,0.0,,1.0,,,2.0,,2.0,3.0,3.0,,,1.0,,,,2.0,1.0,3.0,1.0
5.4340161133920395,,1.0143961653506848,5.217941341545748,2.1646069773855268,,1.0478950991381601,1.3106892254761207,,0.45489534449490454,,,1.4577772050375468,,2.60968693688769,1.0,1.0,0.0,,1.0,,,1.0,1.0,,0.0,,1.0,,0.0,3.0,,2.0,3.0,3.0,,,1.0,2.0,,2.0,3.0,,,2.0
