0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.8568078208666156,1.8052858629478883,,1.2769572591368852,,4.0,,,4.0,4.0,0.0,,1.0,,1.0
1.2966898763268777,0.98170402312331,,3.215285842084448,,4.0,,0.0,,0.0,1.0,1.0,0.0,,
,0.5706308192915834,1.279760786521499,,0.5865892036220322,0.0,,,0.0,3.0,0.0,,1.0,,1.0
0.24585314555045543,,,0.8904599778116811,0.2617081961006019,,4.0,4.0,4.0,,,1.0,1.0,,1.0
2.973406201625056,0.3565086386393297,,1.5570510314468162,,,2.0,0.0,4.0,,0.0,,0.0,1.0,
,9.508207608808739,6.336428203178235,,1.7313709737011234,0.0,,,0.0,3.0,,1.0,1.0,1.0,
,0.8098345559913396,,0.859270513551135,1.0275245416932657,,2.0,4.0,,3.0,1.0,1.0,,1.0,
,0.03802053397105786,0.01630408028516279,,0.20088880546556134,3.0,,4.0,,2.0,1.0,,0.0,1.0,
5.464449372729629,2.5514099339727445,,,4.414997806403293,,2.0,1.0,1.0,,,0.0,,0.0,1.0
2.938998980405109,2.792102041828187,2.7718791735688804,,,,4.0,0.0,0.0,,0.0,,0.0,,0.0
4.435204699448139,,3.504611207892294,,5.3918089017788695,4.0,2.0,,1.0,,,0.0,,0.0,1.0
3.729269969303484,3.7083623192020707,,,3.585230281873736,,,3.0,0.0,3.0,,0.0,1.0,1.0,
,1.6044934201420422,,0.46601504805531896,0.374395949393394,3.0,2.0,,1.0,,,1.0,0.0,0.0,
5.598174421694465,,,0.1674576863075639,0.4275141078759027,,2.0,,0.0,1.0,1.0,1.0,,,0.0
3.3554639897240457,,2.460043142958835,1.3309232749906545,,3.0,4.0,,0.0,,,1.0,,0.0,1.0
,3.221315840765632,,0.06095379538414698,4.078474441642831,,0.0,0.0,,4.0,1.0,,0.0,0.0,
8.108010093607456,2.6869385421372436,,10.614597268600853,,0.0,2.0,,4.0,,0.0,0.0,1.0,,
7.160470184766497,,9.412250965880588,13.122973154511612,,,4.0,4.0,0.0,,0.0,0.0,,1.0,
2.3090832572963866,,0.6237688416035092,1.1572272119580544,,,,0.0,1.0,1.0,1.0,,,0.0,1.0
0.27634074167368833,,3.0677209986243392,0.19330593495997567,,3.0,0.0,0.0,,,1.0,,0.0,0.0,
,0.2458555075021459,,0.609895216627862,0.13693868226383826,,4.0,,4.0,3.0,0.0,,1.0,,0.0
5.244861269896996,2.317267555425397,,5.839781250808833,,0.0,0.0,0.0,,,1.0,,,0.0,1.0
7.212135055548719,1.9541143572612065,,0.8339742814127369,,,1.0,0.0,,3.0,1.0,,1.0,1.0,
3.124036038843136,,0.1758018303218622,2.9358299166313255,,,4.0,,0.0,3.0,0.0,0.0,,0.0,
,1.7136898875387734,,3.9339510718894815,0.12816593625241682,3.0,,3.0,,4.0,1.0,,,0.0,1.0
,0.6768158305753565,,6.836599533413969,2.1541391247845065,3.0,2.0,,,1.0,0.0,,0.0,0.0,
0.6348701578146916,,2.3002769431971206,0.99505626455069,,,2.0,4.0,1.0,,0.0,1.0,,1.0,
,1.4039191129315562,,2.4483645265873513,11.238332670047939,3.0,0.0,,3.0,,0.0,1.0,0.0,,
,0.7360342546962668,,2.3023277482821043,2.267529210736334,,0.0,2.0,,0.0,0.0,1.0,,0.0,
0.03997312261388697,,,4.083504867805458,5.584036069400718,0.0,3.0,,1.0,,0.0,,0.0,,0.0
,0.351101706050261,1.6348253570120146,,12.392441084638136,4.0,,,3.0,0.0,0.0,,0.0,0.0,
