0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.8518809620646708,,,3.7514621366263983,0.1835439332825365,3.0,,,2.0,2.0,,1.0,0.0,0.0,
8.78511740526158,,2.3654789823076383,0.47855843789188646,,0.0,0.0,,1.0,,0.0,,,0.0,0.0
3.2006325303562217,,,2.683975576061188,2.1499547368826013,0.0,,3.0,2.0,,,1.0,,1.0,0.0
,5.488834731388169,7.037398723569211,,0.711771658441561,2.0,,,3.0,0.0,,0.0,0.0,,1.0
6.583213258063761,,9.534605971606613,,1.9761645383293382,,0.0,,2.0,0.0,0.0,,1.0,1.0,
0.25120318953517573,,3.581162745107702,,0.7039538549518816,3.0,,1.0,4.0,,1.0,0.0,1.0,,
,,5.138802031801216,0.7048639317723254,2.5560481034624534,,,4.0,2.0,0.0,0.0,1.0,,,1.0
,0.38303029034959735,0.8657416805023964,0.10288056734003068,,0.0,,4.0,,0.0,0.0,,0.0,0.0,
,7.636632684470936,2.749066519974165,,1.7566249659389925,,0.0,1.0,3.0,,1.0,,1.0,0.0,
1.0393679880901314,0.5218271630982255,,,4.160785017069044,0.0,4.0,4.0,,,0.0,,0.0,,0.0
5.021584152727662,0.12497177817781308,0.9754240514445788,,,1.0,,,3.0,0.0,,1.0,,0.0,1.0
,,7.0268335250587235,6.158072040191723,0.5293607436928595,3.0,0.0,,2.0,,1.0,1.0,1.0,,
0.4162992208292766,1.1115461594079634,,1.7607286929943982,,,0.0,1.0,,0.0,1.0,,1.0,0.0,
3.9547869627421317,,,5.474418388786501,3.2973800984963004,4.0,,1.0,,2.0,0.0,,0.0,,0.0
,4.149067423963167,3.0398555268435077,,1.3057016965655222,,0.0,,3.0,0.0,1.0,,0.0,,1.0
,1.4729439443667354,,0.7372676401246117,2.4805192577300277,,2.0,1.0,1.0,,,,0.0,0.0,1.0
3.7513862669986953,0.7205001399417711,1.298836657674204,,,0.0,,,2.0,3.0,0.0,,,0.0,0.0
,0.3449898595137157,,1.2881500458041462,0.120585276506832,0.0,,1.0,,4.0,1.0,,0.0,,0.0
8.825844669109163,,0.9903692133682247,1.7131119296947799,,1.0,,,2.0,0.0,0.0,,0.0,1.0,
,0.3702565854577579,1.2402056162149973,3.0300451437057676,,,0.0,0.0,2.0,,1.0,,0.0,,1.0
,10.964217463770662,,5.627683373905605,2.732695460368495,4.0,,,4.0,2.0,1.0,,0.0,1.0,
1.5441610298991815,,,4.236484822111722,3.943381259577918,1.0,0.0,,2.0,,,0.0,,0.0,1.0
0.8107126827723999,0.5861296061594206,1.1885396077922281,,,0.0,2.0,,2.0,,1.0,0.0,1.0,,
1.1561020937983066,,0.7822830492457973,,3.1773151576043555,,2.0,0.0,,0.0,,0.0,,1.0,1.0
2.1062387029445597,0.23503884630449334,,2.3935854696574106,,3.0,,,2.0,0.0,,,0.0,0.0,0.0
6.084877819643459,,0.5405358148719754,,5.556099530545048,3.0,0.0,,2.0,,,1.0,1.0,,0.0
2.8604775844065164,,2.691649756129608,1.1682434484104554,,,0.0,,3.0,0.0,0.0,,0.0,1.0,
5.3442039603478415,,,6.983183806042168,1.8278827817384706,,,1.0,0.0,2.0,0.0,0.0,0.0,,
,,1.698773128405084,9.445996077798956,6.5715607944090575,0.0,0.0,1.0,,,0.0,1.0,,,1.0
1.438469218874544,0.8051326891972046,2.8659287190495055,,,,2.0,,2.0,0.0,0.0,0.0,0.0,,
0.5197740385201439,1.9012617733256565,3.3737438711965293,,,,0.0,,3.0,0.0,,0.0,,0.0,0.0
,1.3005138474997997,0.8844153591766428,,0.7506398013871485,,0.0,1.0,2.0,,1.0,,0.0,,0.0
1.023087312842933,0.12380616596524713,,,0.040116775246529415,0.0,,1.0,,2.0,,0.0,0.0,,0.0
4.631377622326728,,,5.038403601401226,3.5947583532520406,1.0,0.0,,2.0,,0.0,,1.0,,0.0
0.4373363250471672,5.234536787689426,2.2751289028094988,,,,,2.0,2.0,0.0,1.0,,0.0,,1.0
4.39273957622624,4.383821757320335,1.7027980184273583,,,,2.0,1.0,4.0,,1.0,0.0,,0.0,
,,3.0559795087347643,11.756888491491885,9.118580712657396,,,0.0,2.0,4.0,,,1.0,1.0,0.0
0.10784316832587992,,1.2968345176240381,0.8405778328642293,,,2.0,,4.0,0.0,,0.0,,0.0,0.0
,,0.15396062711521258,0.9187800943825347,1.582220223293887,3.0,,,4.0,0.0,,,0.0,0.0,0.0
0.018123593504346787,,3.2544532776259776,,2.996059600906275,3.0,,1.0,4.0,,,0.0,,1.0,0.0
,0.9863987846135661,,0.9094246587071873,0.15724136588303558,3.0,0.0,,,2.0,1.0,,0.0,0.0,
1.2823820868565017,,,0.8053010400720166,0.5668279990533044,,0.0,1.0,2.0,,1.0,1.0,1.0,,
1.4471265986705566,2.444879445208171,,,0.6142338927070882,3.0,1.0,1.0,,,,0.0,0.0,,1.0
1.789462666945807,,,5.096448870007985,2.23531260991082,,2.0,,2.0,0.0,0.0,0.0,0.0,,
,,2.464190353729631,0.9460177029874783,3.1115617205547035,3.0,2.0,,,0.0,0.0,1.0,,,0.0
0.7820451829857389,,1.6325170414046033,,4.398027345945583,,2.0,1.0,4.0,,1.0,0.0,0.0,,
,1.9905623279622486,0.8140491758688286,3.096747506347847,,3.0,,1.0,2.0,,,,0.0,1.0,0.0
0.08223724283183484,2.1732353124071717,3.414714552681263,,,0.0,,1.0,,0.0,1.0,,0.0,,0.0
4.297882905483666,,0.15459542002819113,1.6881977323151214,,,1.0,,2.0,3.0,,,0.0,1.0,0.0
3.2269630381475114,6.204792564813983,,11.093465983299343,,,0.0,,2.0,2.0,1.0,,1.0,,1.0
4.181803431584343,,,0.6083654906163438,3.1389886775829643,,4.0,,4.0,0.0,1.0,,,1.0,0.0
,0.9959252677150681,,0.9479505050823203,9.017569490786402,1.0,1.0,,,0.0,,1.0,0.0,,0.0
0.8180131372696676,,,6.106245569716968,16.95312148919732,,,1.0,3.0,2.0,1.0,,0.0,,1.0
,1.6871335490741408,0.12884369421223582,,1.4695724962561614,,1.0,,4.0,2.0,1.0,0.0,,1.0,
,9.129344731235447,14.670235448322872,5.511526270458883,,,,1.0,4.0,2.0,1.0,,1.0,,1.0
8.795461577129329,,1.389225876620387,,5.649886449459726,,,0.0,2.0,2.0,,,1.0,1.0,1.0
2.006461287332155,1.5688300296286908,,,3.523305204399956,1.0,,1.0,0.0,,1.0,1.0,1.0,,
0.8465209096484257,,1.4678543656343732,,3.053932449608249,,,1.0,2.0,0.0,,,0.0,0.0,0.0
,0.625510269946705,,0.5622024114093899,0.15734367843182465,4.0,,,4.0,0.0,0.0,1.0,1.0,,
2.271857229036308,,3.0034734358119435,,2.9511362128771053,4.0,,,4.0,3.0,,0.0,,0.0,0.0
,,2.9033819169300386,0.43227475776097357,0.8263083500793054,,0.0,4.0,3.0,,,,0.0,1.0,0.0
2.2135399922422563,1.217932171715454,,,1.3433931042414708,3.0,0.0,1.0,,,0.0,,,0.0,0.0
,,0.3672319583324799,0.19198362482378958,3.2398147037188294,,4.0,4.0,4.0,,,0.0,0.0,,0.0
4.0612356766053095,0.16763832787616667,,,1.655846926913224,0.0,2.0,,2.0,,,,0.0,0.0,1.0
,,0.0790420226534053,4.216240575777652,1.2971336047202338,,0.0,,2.0,2.0,,0.0,0.0,1.0,
6.5978582628348885,0.7992824706501118,,1.3511074247266728,,3.0,,1.0,0.0,,0.0,,0.0,1.0,
,3.3795656650517896,2.3865430375151524,0.34809312810314297,,,0.0,1.0,4.0,,1.0,0.0,0.0,,
3.7894100082746576,1.539491248534917,6.02653817030152,,,3.0,,3.0,2.0,,,,1.0,1.0,1.0
,1.628291082536802,,1.9485794085772268,4.582062973752192,,,2.0,4.0,0.0,0.0,,0.0,1.0,
0.4451657716195856,,3.1917519311870195,,0.9213213596368081,1.0,0.0,,2.0,,1.0,0.0,,,1.0
0.6078185092492254,8.891217457195124,,,1.7819272249555604,4.0,0.0,1.0,,,1.0,0.0,,,1.0
2.960180296437023,,0.8568326179103711,,1.8752542089696278,,,1.0,1.0,3.0,1.0,,0.0,,1.0
1.1631752496182866,3.0286935312097043,,2.084608075697576,,,0.0,3.0,,0.0,0.0,,1.0,,1.0
,,4.980492142919215,0.2964513452323644,3.4659867633095107,0.0,,4.0,,3.0,,0.0,1.0,,1.0
,3.5294410364609012,0.24582322910960536,5.535212160685149,,3.0,,,4.0,3.0,,0.0,1.0,,0.0
,0.7600028767001092,1.1113236463967224,1.4850109146713786,,3.0,,,3.0,0.0,0.0,,,0.0,0.0
,,0.503862640192174,3.5995287701935594,2.8277105358110726,3.0,0.0,1.0,,,1.0,0.0,1.0,,
0.5487896585843584,,,0.2061526603527677,6.198620681611536,,,4.0,3.0,3.0,,0.0,,0.0,0.0
16.131063611484063,2.726515101872793,0.29838829730562916,,,,,1.0,3.0,3.0,,,1.0,0.0,0.0
,3.7292733316928945,,1.2196415555023536,2.3628730329374066,,4.0,1.0,3.0,,,0.0,0.0,,0.0
5.034316563719621,,0.31155883052956296,,7.130414496837369,,2.0,1.0,,2.0,,1.0,1.0,0.0,
0.7081209335417517,,8.662936092770678,,2.872659348317132,0.0,,1.0,2.0,,,0.0,,1.0,1.0
2.4059712620288973,,0.12348841363586144,2.9024320725894515,,4.0,,,4.0,0.0,1.0,0.0,,,0.0
0.11888412232986953,8.595045096619158,19.23473885454935,,,3.0,,2.0,,3.0,,1.0,,0.0,1.0
0.11231381958525816,,4.374659322115362,8.399292588634893,,4.0,0.0,1.0,,,0.0,,1.0,1.0,
,1.5131300726029213,1.9639460194650495,0.22937075396667053,,,0.0,,4.0,2.0,,1.0,0.0,,1.0
2.7848200493023954,0.36024472359849896,,0.5931812236593118,,,0.0,,2.0,3.0,,1.0,,1.0,0.0
,,1.1905937303195229,5.091348814584101,3.071591354751784,,0.0,,2.0,3.0,,,0.0,0.0,0.0
1.9974383427490083,0.29961356229869457,1.902082976344286,,,2.0,2.0,,,0.0,,0.0,0.0,0.0,
0.2014592498321128,,5.932575007735602,2.818610800671526,,,,1.0,4.0,4.0,1.0,,1.0,0.0,
6.123113375380538,,0.9120357382024109,0.025961377375500784,,3.0,4.0,,4.0,,,,0.0,0.0,0.0
6.003789535082948,15.63867495634831,7.422535090832425,,,3.0,,1.0,,0.0,0.0,,0.0,0.0,
7.681729365664559,2.010646261559964,2.3561106481829586,,,,0.0,,0.0,3.0,,1.0,,0.0,1.0
0.8850110745473,,4.2689774945455525,2.47385174209157,,4.0,,1.0,4.0,,,0.0,,1.0,1.0
,,0.19793128511924163,1.311050854660815,2.6650299110403957,4.0,,,3.0,0.0,1.0,,,0.0,0.0
1.7292132633224622,4.334496209169954,0.3263670772304332,,,,,1.0,2.0,2.0,1.0,,1.0,1.0,
1.3763240318775614,0.7882229433280732,,1.5185623950734728,,3.0,0.0,,2.0,,,0.0,0.0,,0.0
4.091366952501172,,1.263971828112881,,2.2707082768058653,1.0,2.0,,3.0,,,0.0,,1.0,1.0
,1.2153283719600574,1.2324651790819934,,2.2760488200171505,,0.0,1.0,2.0,,1.0,,1.0,,1.0
,,1.1488621866239,1.0803307007360086,0.5022559914745437,2.0,,,2.0,0.0,0.0,,0.0,1.0,
,6.195111243485936,3.6421623777331096,1.3851169594267505,,3.0,0.0,,,0.0,1.0,,,0.0,1.0
1.4436815485257728,,13.979154771811777,3.180017223128024,,3.0,0.0,3.0,,,,0.0,1.0,,1.0
,,1.5507116767787636,2.326665421491462,10.695198285807251,0.0,,2.0,,2.0,,,1.0,0.0,0.0
,,1.675923605020849,3.973469652217129,8.110723560157545,4.0,2.0,,,0.0,1.0,0.0,1.0,,
0.9124535386308018,,6.4881073073912106,,10.79844709829256,,,4.0,3.0,0.0,0.0,1.0,1.0,,
,1.5598739704920517,1.0096862883277316,4.761762451099273,,,1.0,0.0,4.0,,1.0,,1.0,0.0,
0.2526664004492779,13.535129015150407,,,12.350433397316856,,,1.0,4.0,4.0,1.0,,1.0,1.0,
0.1629588798530016,,2.78509063245457,9.113731496106785,,,0.0,,4.0,0.0,,0.0,1.0,,1.0
8.048292012655459,0.6429492939005766,0.36125751979830634,,,,2.0,3.0,2.0,,,1.0,1.0,,1.0
2.370856609953479,,,3.067965886370943,0.06459189994548967,1.0,,,2.0,0.0,,,0.0,1.0,1.0
0.64575301023837,,7.389217311425478,3.938188580026507,,3.0,,4.0,,0.0,,,1.0,1.0,1.0
,14.008791884315617,,0.6632361529036221,1.2423208759215594,1.0,,,4.0,3.0,,1.0,1.0,1.0,
8.7591406815435,0.8837806482998205,,,1.2552275102548367,,0.0,1.0,,2.0,0.0,1.0,,1.0,
6.124033668076542,8.569685630950337,,0.11652968256992605,,4.0,0.0,,4.0,,0.0,1.0,,0.0,
4.0602347372564855,1.4480911012228466,,1.7808354012400827,,0.0,,1.0,,3.0,,1.0,,0.0,0.0
,,4.152216179279533,1.391155479230798,2.847841060077257,3.0,2.0,,4.0,,,,0.0,0.0,1.0
,0.7416668548554451,1.7403195156466786,4.965689470158413,,3.0,0.0,,0.0,,1.0,,,1.0,1.0
2.8238886690804827,,1.8157576075390416,,0.340570779795707,0.0,,,2.0,0.0,,,0.0,1.0,1.0
,,1.5415215205796085,3.9301348049862472,3.1572666775924727,4.0,2.0,1.0,,,0.0,0.0,,1.0,
1.9374868224780992,1.7654622502141346,,,0.9761611119025277,,0.0,1.0,,3.0,0.0,,,0.0,0.0
,,5.7762548403518394,0.8143169195684934,0.5613843755210113,1.0,,3.0,,2.0,1.0,1.0,,0.0,
,1.6125399313570088,7.9164488857907935,3.619264370408887,,,0.0,1.0,,0.0,0.0,,,0.0,1.0
4.50574138622099,1.006834809189891,,,1.240530045510114,,0.0,4.0,2.0,,0.0,1.0,1.0,,
4.502450221679744,,3.266311412937745,,7.359963647877367,,4.0,1.0,3.0,,,0.0,1.0,1.0,
,,2.8462244822776124,0.24313034506639403,3.513706268573528,0.0,,,2.0,0.0,0.0,1.0,1.0,,
,,1.57185135239824,1.1342036533846611,0.6212548012657785,,0.0,,3.0,3.0,1.0,,,0.0,0.0
3.2572663045808232,0.3599371173521483,0.4452640152888897,,,1.0,,,2.0,0.0,0.0,0.0,,,0.0
,1.4143633862280223,3.8196366610204002,1.2180386351181096,,,0.0,,4.0,0.0,,0.0,0.0,0.0,
,0.014956897797418356,,2.282798225918329,0.7511016964367188,3.0,0.0,1.0,,,,1.0,,0.0,0.0
,2.5156521006897874,,12.812364167201501,6.48655900934355,3.0,,,2.0,3.0,,,1.0,1.0,1.0
0.12258660930745324,,5.977498479263107,,1.4611552911921528,,0.0,,2.0,4.0,,0.0,,1.0,1.0
,0.08998195992048581,0.34041163158257326,0.7917573060102515,,0.0,0.0,1.0,,,,1.0,0.0,0.0,
1.2819400115402442,0.9510340605212406,,,1.0822781770922085,0.0,,1.0,,3.0,1.0,0.0,0.0,,
0.19494590070420614,0.017894329416446173,,,1.0228889680053612,,0.0,,2.0,0.0,,,0.0,0.0,0.0
4.337922369079516,8.16086875402099,,,0.2342109764912395,4.0,,,4.0,3.0,,0.0,0.0,1.0,
0.42424467344164063,,3.016882316435174,2.487357439085259,,4.0,0.0,,4.0,,1.0,0.0,,,1.0
0.25349866184285597,3.0067061867234806,,,2.5380938327856124,2.0,,1.0,2.0,,,,1.0,1.0,1.0
1.9521655624486856,10.780241570717306,,4.190602227780029,,3.0,,1.0,3.0,,0.0,,0.0,,1.0
8.872401985803856,,0.22322047143238724,1.2190707859059295,,,0.0,,2.0,2.0,,,1.0,0.0,0.0
2.1209825763767176,0.54235001697274,,0.03094250277816475,,,0.0,4.0,,0.0,,0.0,,0.0,0.0
7.577372954102403,,1.4417527679120083,5.568234229147686,,0.0,,1.0,2.0,,0.0,1.0,,1.0,
2.274897578435432,,5.30789408959844,1.844479039330012,,4.0,1.0,,3.0,,,0.0,0.0,0.0,
1.9534003883576525,,,0.9411147420288509,3.6683142500227524,3.0,4.0,4.0,,,0.0,0.0,,,0.0
0.8006324521160593,2.858904741884001,,2.1318706576295154,,4.0,2.0,,3.0,,,,0.0,0.0,0.0
,2.260610578420355,3.268139536768942,1.5747843917550148,,,,0.0,4.0,3.0,,1.0,1.0,,0.0
,,0.8463991551078329,0.2564011411477289,0.7290370302393772,4.0,0.0,,,3.0,1.0,,0.0,1.0,
0.5678498358561006,3.1629507392798297,9.315639243985048,,,0.0,2.0,,,0.0,0.0,1.0,1.0,,
,1.6910999612447892,1.3043777832526051,,0.41885573978391244,1.0,0.0,1.0,,,1.0,1.0,,1.0,
1.284162135989412,0.11172829870474724,1.871730074969895,,,,,4.0,2.0,0.0,0.0,1.0,,0.0,
,4.539891009414877,1.0635169548499257,,2.2754683021911855,,4.0,,4.0,0.0,,0.0,,1.0,1.0
,,6.609187292861961,1.5673610533007745,5.547762269406395,,,1.0,4.0,3.0,1.0,,1.0,1.0,
,7.563398640907357,7.701782505994117,3.2714044336359804,,1.0,,,3.0,0.0,,0.0,1.0,,1.0
0.7819955654556128,0.04640875458671563,,,0.607087342544931,3.0,0.0,,,1.0,1.0,,0.0,0.0,
,,0.678812969899735,6.950840398528177,7.850821701650746,1.0,0.0,,,0.0,0.0,,,0.0,0.0
,,0.9648727504117368,3.8360824528409094,0.10473319853282814,4.0,,0.0,4.0,,1.0,0.0,0.0,,
2.1158614876762183,,,0.6915927083641911,0.3374505467959539,,0.0,4.0,,2.0,1.0,,0.0,0.0,
,0.13508879804177915,1.2350484109255007,,1.075976639491626,0.0,,0.0,,0.0,,,1.0,0.0,0.0
1.5472977501506113,1.3110618739278939,,,1.8080059756357825,,0.0,,2.0,3.0,1.0,1.0,1.0,,
,3.36232833617997,8.03840554448879,0.9143636214303441,,,0.0,,4.0,0.0,0.0,,,1.0,0.0
,3.9463077989717386,2.89396155779691,2.1333400526427786,,3.0,,1.0,,1.0,,1.0,1.0,1.0,
,2.552823980294912,,0.1463258695882131,0.785219155805473,3.0,,,3.0,3.0,,1.0,0.0,0.0,
8.740858643012984,,,5.809962380397888,0.6854545007151446,0.0,,1.0,,0.0,0.0,1.0,,1.0,
6.209822135301428,,,1.6386273158477491,0.2769910407061353,1.0,,1.0,,3.0,,1.0,,1.0,0.0
4.530027629541735,5.943645696043525,,2.2917536991838627,,,3.0,3.0,,3.0,,0.0,1.0,0.0,
1.607023391060083,,6.060953439416736,1.9151833817883568,,3.0,0.0,,3.0,,0.0,0.0,0.0,,
1.676336366028834,0.37976315721461845,,4.4697213649378815,,1.0,0.0,,,2.0,,,1.0,0.0,0.0
5.420244104638813,5.67452693897047,,,23.74857549443659,,,1.0,3.0,0.0,,0.0,1.0,,1.0
2.068508141972937,7.411202417223667,,,7.53943458877346,,,0.0,2.0,2.0,0.0,0.0,1.0,,
,7.445781973248604,5.554852068819594,2.5909827991329153,,0.0,,,2.0,4.0,0.0,,1.0,1.0,
0.1445387234426304,,0.8234865375461872,,0.03325460862593701,0.0,,3.0,,0.0,1.0,,0.0,0.0,
,1.4554593600187995,1.5382782140336009,1.667144344196675,,3.0,,0.0,4.0,,,0.0,,1.0,1.0
0.015799730594345043,0.3810573038483329,,3.892971842000243,,0.0,,1.0,2.0,,1.0,,1.0,0.0,
,7.5600609532967376,4.037617322129108,,6.651462900754515,,3.0,,3.0,0.0,0.0,0.0,,,1.0
0.6447996224757986,0.28443670416977945,,,2.3118292700044085,0.0,,4.0,3.0,,1.0,0.0,,,1.0
0.5235763607508099,10.436901971699339,,,5.160807859420513,,2.0,4.0,,0.0,1.0,,0.0,1.0,
,,3.0465497205338554,4.923886069050664,1.7913198690294556,3.0,0.0,,,4.0,,1.0,,0.0,1.0
0.03788202563986172,17.48746049177337,,,7.6848819004221545,4.0,0.0,1.0,,,1.0,0.0,0.0,,
8.009835573466734,0.1842521072285694,,1.0917656819758061,,3.0,0.0,,2.0,,,,0.0,1.0,0.0
0.20100258724398573,0.41525176563907196,1.2887261321166712,,,,,1.0,2.0,0.0,,,0.0,0.0,0.0
1.5204897468771843,5.125176199573693,,,0.6424065481256447,1.0,0.0,,,2.0,1.0,0.0,,,1.0
3.674970009036106,0.687315977320264,,1.4090103582716305,,3.0,0.0,,,3.0,0.0,,,1.0,0.0
,0.3281509977118916,2.11655319611684,2.28510732406492,,,0.0,,4.0,2.0,0.0,1.0,,,0.0
1.1706216121411572,,1.019906766542597,0.3789260380059716,,,0.0,4.0,2.0,,1.0,0.0,,,0.0
0.27796149729414454,3.8818863414038596,3.8963358128974006,,,,0.0,4.0,3.0,,,0.0,0.0,1.0,
,2.315793810893275,,1.015160419551894,2.4850340466262466,,0.0,4.0,,2.0,0.0,,,0.0,1.0
0.6709906734766607,0.9804986017816625,,,2.351601212726954,,0.0,,2.0,1.0,1.0,,0.0,,0.0
,,4.213806610926093,1.6656932232076334,2.411151176584767,0.0,0.0,,,3.0,1.0,,,0.0,1.0
0.10202543727397784,0.34849410643352247,3.955545304053569,,,0.0,,1.0,,0.0,,0.0,0.0,1.0,
,1.2972836550582367,,0.28035835866999087,1.39907666546318,1.0,2.0,,4.0,,1.0,0.0,,0.0,
0.182460577326102,,,1.4568014532321456,0.3301288424613956,,0.0,1.0,,0.0,,0.0,1.0,,1.0
1.1376123311427793,,24.75540786677174,8.584331739362764,,1.0,0.0,,2.0,,0.0,,1.0,,1.0
4.626945190399594,,2.1598541347587026,,4.887267051567372,0.0,,1.0,,3.0,1.0,1.0,,0.0,
,,0.6846248685026719,2.789550940465757,3.2175422764294304,3.0,,,3.0,0.0,0.0,,,1.0,1.0
2.1922879706736977,4.97598109483609,,8.726351552389048,,3.0,0.0,0.0,,,,1.0,1.0,1.0,
,0.43046568320762923,,0.47934636096632877,1.5121148675873586,0.0,2.0,1.0,,,,1.0,,0.0,0.0
5.170776367526014,2.6564606840497835,1.3479965266716725,,,,2.0,4.0,3.0,,0.0,0.0,1.0,,
1.7451022831442016,,,3.56852101567486,1.8804751333965757,3.0,,,2.0,3.0,1.0,,1.0,,0.0
,,0.11543899287161721,18.17073983692406,6.384081436873621,4.0,,1.0,1.0,,0.0,1.0,,1.0,
